Response ID,Time Started,Date Submitted,Status,Legacy Comments,Comments,Language,Referer,User Agent,Tags,"CSS attribute references (attr() function):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS backdrop-filter property:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS color font feature detection and palettes:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS color functions (color(), lab(), etc.):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS containment (contain, contain-intrinsic-size, content-visibility):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS custom properties (@property):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS outline property (including outline-color):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS images (border-image, image(), image-set()):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS leading-trim property:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS mask property (mask-image, mask-mode, etc.):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS math functions (round(), sin(), pow(), abs(), etc.):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS motion path (offset-path, offset-distance, etc.):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS pseudo-classes (:blank, :empty, :modal, :user-invalid, :user-valid):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS media queries range syntax (example: @media screen and (428px < width < 744px)):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS scoping (@scope at-rule):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS speak-as property:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS Typed Object Model (computedStyleMap() API):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Custom Paint API (Paint Worklet):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Web Components (custom elements, Shadow DOM, etc.):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS backdrop-filter property:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS :blank and :empty pseudo-classes:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS color font feature detection and palettes:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS color spaces and functions (color(), lab(), gradients, etc.):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS containment (contain, contain-intrinsic-size, content-visibility):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS custom properties (@property):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS :dir() pseudo-class:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS outline property (including outline-color):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS images (border-image, image(), image-set()):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS leading-trim property:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS mask property (mask-image, mask-mode, etc.):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS math functions (round(), sin(), pow(), abs(), etc.):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS motion path (offset-path, offset-distance, etc.):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS media queries range syntax (example: @media screen and (428px < width < 744px)):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS :nth-child() pseudo-class with selector-list argument:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS scoping (@scope at-rule):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS Typed Object Model (computedStyleMap() API):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","CSS :user-invalid and :user-valid pseudo-classes:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Custom Paint API (Paint Worklet):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)"
21,"Oct 31, 2022 8:13:30 am","Oct 31, 2022 8:13:30 am",Complete,,,English,https://developer.mozilla.org/,,,CSS attribute references (attr() function),,,,,,,,,,,,,,,,,,,,,,,"CSS containment (contain, contain-intrinsic-size, content-visibility)",CSS custom properties (@property),,,"CSS images (border-image, image(), image-set())",,,"CSS math functions (round(), sin(), pow(), abs(), etc.)",,,,,,,
22,"Oct 31, 2022 8:14:13 am","Oct 31, 2022 8:14:13 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,CSS backdrop-filter property,,,,,,,,"CSS images (border-image, image(), image-set())",,,,,,CSS :nth-child() pseudo-class with selector-list argument,,,,
23,"Oct 31, 2022 8:18:33 am","Oct 31, 2022 8:18:33 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,CSS backdrop-filter property,,,,"CSS containment (contain, contain-intrinsic-size, content-visibility)",,,,,,,,,CSS media queries range syntax (example: @media screen and (428px < width < 744px)),,,,,
24,"Oct 31, 2022 8:27:47 am","Oct 31, 2022 8:27:47 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,CSS :blank and :empty pseudo-classes,,"CSS color spaces and functions (color(), lab(), gradients, etc.)",,,,,,,,"CSS math functions (round(), sin(), pow(), abs(), etc.)",,CSS media queries range syntax (example: @media screen and (428px < width < 744px)),,,,,
25,"Oct 31, 2022 8:29:40 am","Oct 31, 2022 8:29:40 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,CSS :blank and :empty pseudo-classes,,,,,,,,,,"CSS math functions (round(), sin(), pow(), abs(), etc.)",,CSS media queries range syntax (example: @media screen and (428px < width < 744px)),,CSS scoping (@scope at-rule),,,Custom Paint API (Paint Worklet)
26,"Oct 31, 2022 8:33:00 am","Oct 31, 2022 8:33:00 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CSS math functions (round(), sin(), pow(), abs(), etc.)",,CSS media queries range syntax (example: @media screen and (428px < width < 744px)),CSS :nth-child() pseudo-class with selector-list argument,,,,
27,"Oct 31, 2022 8:52:26 am","Oct 31, 2022 8:52:26 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,CSS backdrop-filter property,,CSS color font feature detection and palettes,,,CSS custom properties (@property),,,,,,,,,CSS :nth-child() pseudo-class with selector-list argument,,,CSS :user-invalid and :user-valid pseudo-classes,
28,"Oct 31, 2022 8:56:48 am","Oct 31, 2022 8:56:48 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CSS media queries range syntax (example: @media screen and (428px < width < 744px)),,,,,
29,"Oct 31, 2022 9:13:47 am","Oct 31, 2022 9:13:47 am",Complete,,,English,https://developer.mozilla.org/,,,CSS attribute references (attr() function),,,,,,,,,,,,,,,,,,,,CSS :blank and :empty pseudo-classes,,,,,,,,,,"CSS math functions (round(), sin(), pow(), abs(), etc.)",,CSS media queries range syntax (example: @media screen and (428px < width < 744px)),,,,,
30,"Oct 31, 2022 9:15:47 am","Oct 31, 2022 9:15:47 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,"CSS containment (contain, contain-intrinsic-size, content-visibility)",,,,,,,,,CSS media queries range syntax (example: @media screen and (428px < width < 744px)),CSS :nth-child() pseudo-class with selector-list argument,,,,
31,"Oct 31, 2022 9:18:06 am","Oct 31, 2022 9:18:06 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,CSS :blank and :empty pseudo-classes,,"CSS color spaces and functions (color(), lab(), gradients, etc.)",,CSS custom properties (@property),,,,,"CSS mask property (mask-image, mask-mode, etc.)",,,,,,,,Custom Paint API (Paint Worklet)
32,"Oct 31, 2022 9:18:12 am","Oct 31, 2022 9:18:12 am",Complete,,,English,https://developer.mozilla.org/,,,CSS attribute references (attr() function),,,,,,,,,,,,,,,,,,,,,,"CSS color spaces and functions (color(), lab(), gradients, etc.)",,CSS custom properties (@property),,,,,,,,,,,CSS Typed Object Model (computedStyleMap() API),,
33,"Oct 31, 2022 9:18:43 am","Oct 31, 2022 9:18:43 am",Complete,,,English,https://developer.mozilla.org/,,,CSS attribute references (attr() function),,,,,,,,,,,,,,,,,,,,,,,"CSS containment (contain, contain-intrinsic-size, content-visibility)",,,,,,,,,,CSS :nth-child() pseudo-class with selector-list argument,,,,
34,"Oct 31, 2022 9:23:40 am","Oct 31, 2022 9:23:40 am",Complete,,,English,https://developer.mozilla.org/,,,CSS attribute references (attr() function),,,,,,,,,,,,,,,,,,,CSS backdrop-filter property,,,,,,,,,,,"CSS math functions (round(), sin(), pow(), abs(), etc.)",,CSS media queries range syntax (example: @media screen and (428px < width < 744px)),,CSS scoping (@scope at-rule),,,
35,"Oct 31, 2022 9:41:12 am","Oct 31, 2022 9:41:12 am",Complete,,,English,https://developer.mozilla.org/,,,CSS attribute references (attr() function),,,,,,,,,,,,,,,,,,,CSS backdrop-filter property,,CSS color font feature detection and palettes,,,,,,,,,"CSS math functions (round(), sin(), pow(), abs(), etc.)",,,,,,,Custom Paint API (Paint Worklet)
36,"Oct 31, 2022 9:49:24 am","Oct 31, 2022 9:49:24 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,CSS backdrop-filter property,CSS :blank and :empty pseudo-classes,,"CSS color spaces and functions (color(), lab(), gradients, etc.)",,,,CSS outline property (including outline-color),,,,,,,,,,CSS :user-invalid and :user-valid pseudo-classes,
37,"Oct 31, 2022 9:49:48 am","Oct 31, 2022 9:49:48 am",Complete,,,English,https://developer.mozilla.org/,,,CSS attribute references (attr() function),,,,,,,,,,,,,,,,,,,,,,,"CSS containment (contain, contain-intrinsic-size, content-visibility)",,,,,,"CSS mask property (mask-image, mask-mode, etc.)",,,,,,,,
38,"Oct 31, 2022 9:50:23 am","Oct 31, 2022 9:50:23 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,CSS custom properties (@property),,,,,,"CSS math functions (round(), sin(), pow(), abs(), etc.)",,,,,,,
39,"Oct 31, 2022 9:53:56 am","Oct 31, 2022 9:53:56 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,"CSS containment (contain, contain-intrinsic-size, content-visibility)",,,,,,,"CSS math functions (round(), sin(), pow(), abs(), etc.)",,CSS media queries range syntax (example: @media screen and (428px < width < 744px)),,,,,
40,"Oct 31, 2022 9:54:48 am","Oct 31, 2022 9:54:48 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,CSS backdrop-filter property,,,"CSS color spaces and functions (color(), lab(), gradients, etc.)",,,,,"CSS images (border-image, image(), image-set())",,,"CSS math functions (round(), sin(), pow(), abs(), etc.)",,CSS media queries range syntax (example: @media screen and (428px < width < 744px)),,,,,
41,"Oct 31, 2022 9:56:14 am","Oct 31, 2022 9:56:14 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,CSS :blank and :empty pseudo-classes,,"CSS color spaces and functions (color(), lab(), gradients, etc.)",,,,CSS outline property (including outline-color),"CSS images (border-image, image(), image-set())",,,"CSS math functions (round(), sin(), pow(), abs(), etc.)",,,,,,,
42,"Oct 31, 2022 10:07:17 am","Oct 31, 2022 10:07:17 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,"CSS containment (contain, contain-intrinsic-size, content-visibility)",,,,"CSS images (border-image, image(), image-set())",,,,,,,CSS scoping (@scope at-rule),,,
43,"Oct 31, 2022 10:11:58 am","Oct 31, 2022 10:11:58 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,CSS :blank and :empty pseudo-classes,,,,CSS custom properties (@property),,,,,,,,,,,,,Custom Paint API (Paint Worklet)
44,"Oct 31, 2022 10:14:08 am","Oct 31, 2022 10:14:08 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,CSS backdrop-filter property,CSS :blank and :empty pseudo-classes,,,,,,CSS outline property (including outline-color),,CSS leading-trim property,,,,,,,,,
